,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,sequence,fishing_net,behaviour,group_size
5500.json,1.2117841984990534,0.0098519040528378,118,98.13204205006971,2020-07-12 14:05:22.459285094,2020-07-12 14:05:23.671069293,17.49097211737382,21.422817606675,-52.79704,-48.974102,Control,Present,Travelling,6.0
5506.json,1.271753041086889,0.0098585507060999,154,97.96027431428524,2020-07-12 14:05:20.747071244,2020-07-12 14:05:22.018824285,25.46374201774597,29.925558233261107,-42.07128,-37.744102,Control,Present,Travelling,6.0
5508.json,2.26502049058076,0.009934300397284,100,97.8823028071308,2020-07-12 14:05:38.676150883,2020-07-12 14:05:40.941171374,24.99617130655638,27.3565067371852,-50.816105,-48.250126,Control,Present,Travelling,6.0
5515.json,1.0442850174778542,0.0098517454479042,142,98.03293800265372,2020-07-12 14:05:20.957996138,2020-07-12 14:05:22.002281156,14.544487924286813,18.056340130892668,-54.294426,-50.046535,Control,Present,Travelling,6.0
5518.json,1.0587602553438806,0.0098949556574194,169,98.15918049278254,2020-07-12 14:05:19.950933161,2020-07-12 14:05:21.009693416,14.895177385700284,16.336673053342906,-56.095013,-54.718502,Control,Present,Travelling,6.0
5520.json,1.0587602553438806,0.0098949556574194,148,98.8425182363944,2020-07-12 14:05:25.668652118,2020-07-12 14:05:26.727412373,24.808779623275413,27.051460194408445,-43.74019,-41.270523,Control,Present,Travelling,6.0
5528.json,1.1756626661386242,0.0098795182028455,134,98.18126430187432,2020-07-12 14:05:28.863109767,2020-07-12 14:05:30.038772433,20.945013355564427,23.637085373337204,-50.186043,-47.437637,Control,Present,Travelling,6.0
5537.json,1.6170908587478792,0.0099208028144041,12,97.97652273033168,2020-07-12 14:05:20.900095187,2020-07-12 14:05:22.517186045,27.479434797916507,28.96611955013181,-39.681087,-38.042187,Control,Present,Travelling,6.0
5552.json,1.1001180778182515,0.0098224828376629,146,97.83887586863928,2020-07-12 14:05:24.037086021,2020-07-12 14:05:25.137204099,21.29031374814699,25.95645964917519,-50.49221,-45.82606,Control,Present,Travelling,6.0
5557.json,1.0824569772915922,0.0098405179753781,169,98.18010233872984,2020-07-12 14:05:32.718435987,2020-07-12 14:05:33.800892965,26.26093292236328,29.12589474142033,-42.51171,-39.646748,Control,Present,Travelling,6.0
5560.json,1.4039202194108071,0.0098867621085268,63,98.27091148762142,2020-07-12 14:05:35.167203631,2020-07-12 14:05:36.571123850,28.43457927811617,34.19799496494444,-48.331425,-42.338226,Control,Present,Travelling,6.0
5562.json,1.095858200539645,0.009872596401258,96,98.63209799780148,2020-07-12 14:05:47.745629601,2020-07-12 14:05:48.841487802,18.12612207385077,23.47783271126125,-57.963844,-52.639107,Control,Present,Travelling,6.0
5594.json,1.0660621415133278,0.009870945754753,27,100.0,2020-07-12 10:11:34.819357419,2020-07-12 10:11:35.885419561,14.831431687767823,20.423594602897985,-62.631145,-57.038975,Control,Present,Travelling,5.0
5618.json,1.367817624316764,0.0099117219153388,27,100.0,2020-07-12 10:11:45.377949607,2020-07-12 10:11:46.745767231,10.033022636591,15.483915972155192,-66.863464,-61.44019,Control,Present,Travelling,5.0
5632.json,1.5000123765498508,0.0098685024773016,36,100.0,2020-07-12 14:06:29.641020508,2020-07-12 14:06:31.141032884,13.098227318297042,15.541755493651046,-60.25432,-58.056953,Control,Present,Travelling,6.0
5635.json,1.508700833266614,0.009925663376754,141,98.50465197201795,2020-07-12 14:06:14.553981059,2020-07-12 14:06:16.062681893,23.215783751638316,27.276951699507865,-45.257694,-41.411903,Control,Present,Travelling,6.0
5638.json,1.4747647388197045,0.0098977499249644,45,100.0,2020-07-12 14:06:23.774334142,2020-07-12 14:06:25.249098880,17.63313139638593,22.741702172064013,-51.201603,-46.172806,Control,Present,Travelling,6.0
