,ctrlength,tempres,category,match,start_dt,stop_dt,SNR,SNR_refined,signal_dB,signal_dB_refined,activation_state,fishing_net,behaviour,group_size,category_remap
2662.json,1.10099453171018,0.009830308318841,2150,100,2020-07-18 08:09:57.297522551,2020-07-18 08:09:58.398517082,19.682947254867,23.9845070324356,-51.67701,-47.383892,DUR,Present,Travelling,3,219
2706.json,1.13885376424699,0.009903076210843,2194,99.4824907682672,2020-07-18 08:48:49.989965743,2020-07-18 08:48:51.128819507,13.9321103662878,15.2751387215994,-55.05265,-53.67662,AFT,Present,Socialising,10,220
2719.json,1.37875692413746,0.00991911456214,2188,98.2202262295104,2020-07-18 08:48:52.283519669,2020-07-18 08:48:53.662276593,15.1595790029942,16.0755304139236,-52.880253,-51.969013,AFT,Present,Socialising,10,221
2740.json,1.23983468870817,0.009918677509665,2189,96.8506559924263,2020-07-18 08:46:07.463004933,2020-07-18 08:46:08.702839621,10.2161628527519,11.595346499712,-61.620403,-60.229435,DUR+AFT,Present,Socialising,10,222
2747.json,1.26646003599344,0.009894219031199,2162,100,2020-07-18 08:46:13.939108108,2020-07-18 08:46:15.205568144,11.4025059825969,14.3587873446866,-63.224586,-60.252605,DUR+AFT,Present,Socialising,10,223
2826.json,2.25283550956812,0.009924385504705,2199,97.1767713311283,2020-07-18 08:11:18.774565435,2020-07-18 08:11:21.027400944,21.9251587668914,24.3701566419837,-49.663704,-47.23141,DUR,Present,Travelling,1,224
2843.json,1.14823984820137,0.009898619381046,2193,98.3320762816408,2020-07-18 08:15:07.385639880,2020-07-18 08:15:08.533879728,12.1689487851899,13.9556461728852,-64.119446,-62.339035,DUR+AFT,Present,Travelling,4,225
2881.json,1.04645426187737,0.009872210017711,2156,100,2020-07-18 08:47:43.030766498,2020-07-18 08:47:44.077220760,7.00322123520247,12.1011577926519,-61.96804,-56.866634,AFT,Present,Socialising,10,226
2882.json,1.65843889450639,0.009930771823392,2158,98.2466959273341,2020-07-18 08:47:15.613020075,2020-07-18 08:47:17.271458970,10.9130358512585,12.6476140205677,-57.20603,-55.44985,AFT,Present,Socialising,10,227
2919.json,1.62493068177174,0.009908113913242,2164,100,2020-07-18 08:59:10.600948619,2020-07-18 08:59:12.225879301,11.0795696482939,14.0481097277473,-56.322357,-53.37923,DUR,Present,Travelling,20,228
2922.json,2.02141686479105,0.009908906199956,2173,100,2020-07-18 08:59:48.412178294,2020-07-18 08:59:50.433595159,14.5449958861344,17.4916711642048,-55.19416,-52.24365,DUR,Present,Travelling,20,229
2935.json,1.34976625295961,0.009924751859997,2147,100,2020-07-18 08:59:11.564676237,2020-07-18 08:59:12.914442490,9.8803077024572,13.3210767184987,-57.738453,-54.242275,DUR,Present,Travelling,20,230
2945.json,1.70912126089624,0.009936751516839,2151,98.3945607979211,2020-07-18 08:59:09.369176644,2020-07-18 08:59:11.078297905,12.1948429373808,14.0889422571936,-55.565434,-53.55009,DUR,Present,Travelling,20,231
2981.json,1.109886248697,0.00990969864908,2184,96.1869946207434,2020-07-18 08:59:17.183642260,2020-07-18 08:59:18.293528509,10.8518162863595,14.1263624736241,-54.6318,-51.357254,DUR,Present,Travelling,20,232
2991.json,1.08761661215676,0.00988742374688,2160,100,2020-07-18 08:59:31.531151418,2020-07-18 08:59:32.618768031,8.51412535061801,10.1075788066335,-57.94941,-56.388954,DUR,Present,Travelling,20,233
2997.json,1.13404268329101,0.00986124072427,2183,97.7591039491864,2020-07-18 08:59:41.299267867,2020-07-18 08:59:42.433310550,22.405496717333,25.4097730463201,-44.26038,-41.297108,DUR,Present,Travelling,20,234
3002.json,1.28619356264138,0.009893796635703,2190,99.5248690230729,2020-07-18 08:59:46.830822092,2020-07-18 08:59:48.117015655,8.14461946191255,12.1865498086681,-64.05347,-60.033154,DUR,Present,Travelling,20,235
3007.json,1.42395160403069,0.009888552805769,2187,98.0126475277953,2020-07-18 08:10:35.894126540,2020-07-18 08:10:37.318078144,15.9624524889046,18.8274907586295,-56.907467,-54.042435,DUR,Present,Travelling,1,369
3013.json,1.436967713858,0.009910122164538,2185,99.6681261676882,2020-07-18 08:10:00.059501692,2020-07-18 08:10:01.496469406,23.2961865419841,25.4889574630484,-46.3516,-44.15137,DUR,Present,Travelling,1,290
3019.json,1.60800629814671,0.009925964803375,2179,100,2020-07-18 08:58:11.177543950,2020-07-18 08:58:12.785550248,11.7846753715289,16.3403269890511,-49.951637,-45.43699,BEF+DUR,Present,Travelling,20,371
3021.json,1.04415716653997,0.009850539306981,2176,100,2020-07-18 08:58:00.001309504,2020-07-18 08:58:01.045466671,8.0062782981179,11.9125767332135,-50.70481,-46.82025,BEF+DUR,Present,Travelling,20,398
3022.json,1.19455986171656,0.009872395551377,2157,99.5305919047486,2020-07-18 08:58:36.742610072,2020-07-18 08:58:37.937169933,5.50039154962199,10.9519664435987,-55.566032,-50.228783,BEF+DUR,Present,Travelling,20,507
3023.json,1.68152423806276,0.009891319047428,2177,100,2020-07-18 08:58:35.412519671,2020-07-18 08:58:37.094043910,11.1270878687854,17.5995237793403,-48.563084,-42.176403,BEF+DUR,Present,Travelling,20,508
3028.json,1.43164887178653,0.00987344049508,2163,100,2020-07-18 08:58:55.543717001,2020-07-18 08:58:56.975365873,11.5311440997654,15.5120475980971,-57.14255,-53.171223,BEF+DUR,Present,Travelling,20,509
3035.json,1.02139981413191,0.009821152058961,2167,100,2020-07-18 08:58:15.828131254,2020-07-18 08:58:16.849531068,12.619559109211,17.848454117775,-50.009727,-44.772194,BEF+DUR,Present,Travelling,20,510
3036.json,1.02128208661188,0.009820020063576,2200,99.7703297450436,2020-07-18 08:58:03.817163430,2020-07-18 08:58:04.838445517,22.939720893091,25.8842383983523,-41.824776,-38.88696,BEF+DUR,Present,Travelling,20,511
3037.json,2.44236885540296,0.0099283286805,2172,100,2020-07-18 08:58:42.154524782,2020-07-18 08:58:44.596893637,20.2160897099115,23.9776606466256,-43.04355,-39.293682,BEF+DUR,Present,Travelling,20,512
3038.json,1.15669475916582,0.00988627999287,2197,97.4982415071489,2020-07-18 08:58:14.490504951,2020-07-18 08:58:15.647199710,6.71023696373249,12.2745413418474,-52.48784,-46.925606,BEF+DUR,Present,Travelling,20,513
3048.json,1.01760639871893,0.00987967377397,2182,100,2020-07-18 08:58:44.781547247,2020-07-18 08:58:45.799153646,10.6697110612263,13.7294454944226,-56.99227,-53.866203,BEF+DUR,Present,Travelling,20,514
3052.json,1.08191403463876,0.00983558213308,2142,100,2020-07-18 08:58:31.604992350,2020-07-18 08:58:32.686906384,26.1061629688038,29.8707802155439,-33.420307,-29.66572,BEF+DUR,Present,Travelling,20,515
3063.json,1.19455986171656,0.009872395551377,2136,100,2020-07-18 08:58:36.318683155,2020-07-18 08:58:37.513243016,25.924397260148,27.6019197173466,-37.33124,-35.65372,BEF+DUR,Present,Travelling,20,516
3068.json,1.45158972365218,0.009874760024845,2143,100,2020-07-18 08:58:01.538488898,2020-07-18 08:58:02.990078622,20.7982707622924,25.3029044729764,-43.34992,-38.818146,BEF+DUR,Present,Travelling,20,506
3073.json,1.37823345044799,0.009915348564374,2144,100,2020-07-18 08:58:38.046455809,2020-07-18 08:58:39.424689259,16.7855107537631,20.205618682949,-49.986103,-46.565777,BEF+DUR,Present,Travelling,20,517
3078.json,1.44921149739417,0.009926106146535,2152,100,2020-07-18 08:58:12.218903538,2020-07-18 08:58:13.668115035,19.167134987129,22.1365723557525,-41.066227,-37.989098,BEF+DUR,Present,Travelling,20,519
3080.json,1.04611732237446,0.009869031343155,2155,98.0578465655538,2020-07-18 08:58:33.710792825,2020-07-18 08:58:34.756910148,7.10673563408129,10.9007949540109,-52.93019,-48.971916,BEF+DUR,Present,Travelling,20,520
3084.json,1.05417152295774,0.009852070308016,2195,99.6375680255161,2020-07-18 08:58:34.045148568,2020-07-18 08:58:35.099320091,10.0234263427275,13.3002285778074,-48.685104,-45.389656,BEF+DUR,Present,Travelling,20,521
3085.json,1.09702105763018,0.009883072591263,2201,97.4792699747671,2020-07-18 08:58:53.493265301,2020-07-18 08:58:54.590286358,17.2096440411996,19.7575441443402,-50.750244,-48.171883,BEF+DUR,Present,Travelling,20,522
3086.json,1.08289699250881,0.009844518113716,2170,100,2020-07-18 08:58:42.658742045,2020-07-18 08:58:43.741639038,5.78600175240461,10.6353046894073,-55.749535,-50.989704,BEF+DUR,Present,Travelling,20,523
3091.json,1.36856245414223,0.009917119232915,2175,100,2020-07-18 08:58:30.974365827,2020-07-18 08:58:32.342928281,17.0981291948363,22.5935515248498,-39.205475,-33.70045,BEF+DUR,Present,Travelling,20,524
3099.json,1.18288944564813,0.009857412047068,2181,100,2020-07-18 08:58:42.280047223,2020-07-18 08:58:43.462936669,14.7894843824758,17.0136152561879,-48.265057,-46.128803,BEF+DUR,Present,Travelling,20,525
3102.json,1.14491872050352,0.009869988969858,2196,97.6548141013277,2020-07-18 08:58:23.100802196,2020-07-18 08:58:24.245720917,10.6033747461107,16.2350801097022,-51.274292,-45.678185,BEF+DUR,Present,Travelling,20,526
3103.json,1.18697287340734,0.009891440611728,2140,100,2020-07-18 08:58:51.872177142,2020-07-18 08:58:53.059150016,9.54547170344615,12.8913634639458,-58.19543,-54.83847,BEF+DUR,Present,Travelling,20,527
3104.json,1.09718192329781,0.009884521831512,2135,99.7259329612211,2020-07-18 08:58:39.995800375,2020-07-18 08:58:41.092982299,14.3575743799624,18.868040845014,-49.196968,-44.77273,BEF+DUR,Present,Travelling,20,528
3107.json,2.09007869259777,0.009905586220843,2178,100,2020-07-18 08:58:00.482513607,2020-07-18 08:58:02.572592300,13.1572722083262,17.9138643388059,-48.573498,-43.78737,BEF+DUR,Present,Travelling,20,518
3114.json,1.0263158701269,0.009868421828143,2137,100,2020-07-18 08:58:11.343024847,2020-07-18 08:58:12.369340717,13.1065606701282,16.5101880509724,-49.144386,-45.792786,BEF+DUR,Present,Travelling,20,505
3116.json,1.05235132365106,0.009835059099543,2149,96.9870779970099,2020-07-18 08:58:16.514447334,2020-07-18 08:58:17.566798658,14.024891983379,17.7291051113244,-46.435013,-42.752556,BEF+DUR,Present,Travelling,20,504
3117.json,1.11156290707899,0.009836839885655,2141,97.0461030140306,2020-07-18 08:58:18.040491326,2020-07-18 08:58:19.152054233,8.83438309260777,11.8963150024414,-52.58778,-49.525852,BEF+DUR,Present,Travelling,20,503
3120.json,1.19634312880536,0.009887133295912,2161,97.6908383676569,2020-07-18 08:58:18.890984979,2020-07-18 08:58:20.087328107,9.86572591145833,10.4799721018473,-52.817627,-52.1955,BEF+DUR,Present,Travelling,20,480
3122.json,1.06875727889969,0.009895900730553,2198,99.6064782835068,2020-07-18 08:58:23.470372470,2020-07-18 08:58:24.539129749,17.2664064477991,19.6654240926107,-40.828327,-38.40451,BEF+DUR,Present,Travelling,20,481
3123.json,1.0238095428712,0.009844322527608,2192,99.8075082036136,2020-07-18 08:58:24.123363191,2020-07-18 08:58:25.147172734,17.0079896616381,19.1712553334791,-43.20664,-41.025513,BEF+DUR,Present,Travelling,20,482
3131.json,1.22968497404964,0.009916814306852,2165,100,2020-07-18 08:58:29.185430126,2020-07-18 08:58:30.415115101,16.6849437441145,21.2830750725486,-38.909508,-34.316875,BEF+DUR,Present,Travelling,20,483
3140.json,1.19086576568121,0.009841865832076,2166,100,2020-07-18 08:58:39.790416567,2020-07-18 08:58:40.981282333,22.5248192977905,28.2129883575439,-41.31563,-35.65149,BEF+DUR,Present,Travelling,20,484
3144.json,1.48924930207498,0.0099283286805,2159,100,2020-07-18 08:58:43.214019285,2020-07-18 08:58:44.703268587,14.5171744569819,17.2376953287328,-49.07985,-46.49519,BEF+DUR,Present,Travelling,20,485
3146.json,1.18922996511274,0.009910249709273,2148,100,2020-07-18 08:58:43.652992280,2020-07-18 08:58:44.842222245,18.7925903701782,21.9003248214722,-47.5308,-44.428314,BEF+DUR,Present,Travelling,20,486
3150.json,1.08521568244982,0.00986559711318,2186,99.2868393506257,2020-07-18 08:58:44.861291530,2020-07-18 08:58:45.946507213,10.1087701894941,16.6095868409985,-55.215992,-48.744125,BEF+DUR,Present,Travelling,20,487
3155.json,1.08501577913187,0.00986377981029,2169,99.8021234839547,2020-07-18 08:58:46.511413323,2020-07-18 08:58:47.596429103,10.5948541024152,12.7301309529473,-58.711777,-56.467617,BEF+DUR,Present,Travelling,20,488
3160.json,1.00706924185302,0.009873227861304,2139,100,2020-07-18 08:58:52.705209175,2020-07-18 08:58:53.712278417,18.1518227885089,21.6032053128941,-50.893234,-47.439022,BEF+DUR,Present,Travelling,20,489
3176.json,1.06351037253004,0.009847318264167,2145,100,2020-07-18 08:08:04.351419811,2020-07-18 08:08:05.414930183,23.0313427483858,27.7864125095197,-58.065277,-53.327724,DUR,Present,Travelling,3,490
3178.json,1.09974369316146,0.009907600839292,2180,100,2020-07-18 08:08:53.152534499,2020-07-18 08:08:54.252278192,7.29457556683084,12.4864778933318,-67.15251,-62.409172,DUR,Present,Travelling,3,491
12935.json,1.14750414245922,0.009892277090166,2214,100,2021-07-09 12:08:36.169593326,2021-07-09 12:08:37.317097469,14.3558986451891,18.5675853623284,-65.17783,-60.908665,BEF,Absent,Travelling,12,492
12942.json,1.00574222957017,0.009860217936962,2259,99.6122810705421,2021-07-09 12:13:39.260760375,2021-07-09 12:13:40.266502605,28.4935680900033,31.2985340328667,-58.86158,-56.271564,DUR+AFT,Absent,Foraging,12,493
12980.json,1.6793033665753,0.009936706311096,2212,97.012995497813,2021-07-09 11:25:56.126655988,2021-07-09 11:25:57.805959355,25.42146688163,27.7013240289914,-52.280464,-50.066315,Control,Present,,,494
12988.json,1.08839077117367,0.009894461556124,2216,100,2021-07-09 11:25:21.132185247,2021-07-09 11:25:22.220576018,24.8491019645747,29.2548593674263,-58.175545,-53.786865,Control,Present,,,495
13017.json,1.06152797328494,0.009828962715601,2250,99.1212459761574,2021-07-09 11:16:12.977619228,2021-07-09 11:16:14.039147202,19.2102041671525,21.6655463318326,-62.642906,-60.187565,Control,Present,,,496
13027.json,1.04974302727864,0.009903236106402,2217,99.7764306032977,2021-07-09 11:16:25.622224030,2021-07-09 11:16:26.671967057,27.5985177935976,29.0664276643233,-57.472004,-56.004097,Control,Present,,,497
13043.json,1.09002490482062,0.009820044187573,2256,97.6869030273875,2021-07-09 11:16:44.135267333,2021-07-09 11:16:45.225292238,14.3478461216836,18.0053620721302,-59.45584,-55.885822,Control,Present,,,498
13071.json,1.2063224201316,0.009887888689603,2240,96.0696603937684,2021-07-09 11:13:36.487238233,2021-07-09 11:13:37.693560653,24.5525859049614,27.3394227691044,-55.671352,-52.88452,Control,Present,,,499
13072.json,1.15693969889668,0.009888373494843,2213,99.5428935957986,2021-07-09 11:13:21.609674499,2021-07-09 11:13:22.766614197,17.2980641332166,19.2993975935311,-62.594364,-60.696026,Control,Present,,,500
13082.json,1.52558352769892,0.0099063865435,2215,100,2021-07-09 11:13:24.691681656,2021-07-09 11:13:26.217265183,19.1179093321164,22.347395559152,-60.69626,-57.479336,Control,Present,,,501
13083.json,1.0623933632924,0.009836975586041,2238,96.7770216950891,2021-07-09 11:13:27.662333782,2021-07-09 11:13:28.724727145,17.315670725125,20.8219844761179,-61.42863,-58.07854,Control,Present,,,502
13085.json,1.02215759312124,0.009828438395397,2206,96.9833849937145,2021-07-09 11:13:29.358532119,2021-07-09 11:13:30.380689712,26.195253978404,28.5162252086078,-56.807064,-54.389626,Control,Present,,,529
13095.json,1.04893723384618,0.009895634281568,2239,97.495391484212,2021-07-09 11:13:50.072641693,2021-07-09 11:13:51.121578927,22.8353795716257,25.9962654691754,-54.843567,-51.68268,Control,Present,,,479
13105.json,1.26173097999547,0.009857273281215,2230,97.4493251585082,2021-07-09 11:13:25.153919578,2021-07-09 11:13:26.415650558,14.1254849735695,19.5205039736591,-60.42708,-54.82968,Control,Present,,,530
13107.json,1.14865131669399,0.009902166523224,2245,97.7106355508913,2021-07-09 11:13:24.727391023,2021-07-09 11:13:25.876042340,17.0558553761449,19.0877589258654,-55.436943,-53.405045,Control,Present,,,532
13109.json,1.10465856038541,0.009863022860584,2233,97.4574399752058,2021-07-09 11:13:27.404900309,2021-07-09 11:13:28.509558869,24.6376776112069,27.503666390618,-56.68371,-53.752674,Control,Present,,,560
13169.json,1.4871102230045,0.009914068153363,2248,98.8063658181525,2021-07-09 12:14:29.713403351,2021-07-09 12:14:31.200513574,18.7003899436584,21.1317843880883,-59.939327,-57.547417,AFT,Absent,Foraging,12,561
13186.json,1.00650871160796,0.009867732466745,2236,96.2731287702552,2021-07-09 11:30:50.421225445,2021-07-09 11:30:51.427734157,26.7793224064384,28.2243456502599,-58.32345,-56.87843,Control,Present,,,562
13215.json,1.24790142670377,0.009903979577014,2262,99.5871262383264,2021-07-09 11:27:27.679128079,2021-07-09 11:27:28.927029506,29.0323481954587,33.3259015417403,-61.474125,-57.161175,Control,Present,,,563
13241.json,1.34148749588104,0.009863878646184,2223,100,2021-07-09 11:36:00.582901138,2021-07-09 11:36:01.924388634,32.0743622640962,35.4665376607654,-56.5398,-53.241447,Control,Present,,,564
13248.json,1.03186241834422,0.009827261127088,2235,98.1965270929278,2021-07-09 11:12:18.013598187,2021-07-09 11:12:19.045460605,7.43405124957745,13.4664531414325,-74.83006,-68.781685,Control,Present,,,565
13253.json,1.50359423670696,0.009892067346756,2261,99.6283932804144,2021-07-09 11:12:02.674883634,2021-07-09 11:12:04.178477871,22.9450209178622,26.5948609347066,-47.115936,-43.399395,Control,Present,,,566
13296.json,1.23983468870817,0.009918677509665,2224,97.8615038711677,2021-07-09 11:12:33.715504599,2021-07-09 11:12:34.955339288,10.5085415228819,17.8855340419671,-69.69619,-62.293907,Control,Present,,,567
13310.json,1.05214742523045,0.009833153506827,2204,99.2935347658271,2021-07-09 11:28:00.329992698,2021-07-09 11:28:01.382140123,22.8437340815264,24.1625342118113,-57.70356,-56.361656,Control,Present,,,568
13332.json,1.00455160354241,0.009848545132769,2228,100,2021-07-09 12:09:24.911175105,2021-07-09 12:09:25.915726708,19.5718189449761,23.2320036099652,-60.62471,-56.929253,BEF+DUR,Absent,Foraging,12,569
13338.json,1.05505770133335,0.00986035234891,2257,98.0410823220427,2021-07-09 12:09:18.634143373,2021-07-09 12:09:19.689201074,35.2487124674248,36.7956580537738,-43.078827,-41.531883,BEF+DUR,Absent,Foraging,12,559
13339.json,1.22862074864393,0.009908231843903,2258,98.3950037373801,2021-07-09 12:09:23.672027618,2021-07-09 12:09:24.900648366,25.6215687905588,28.4471680918047,-50.498173,-47.51367,BEF+DUR,Absent,Foraging,12,570
13363.json,1.2528624374966,0.009865058562965,2221,100,2021-07-09 11:21:17.324257398,2021-07-09 11:21:18.577119836,19.7111500296623,22.7088113043718,-62.800198,-59.75668,Control,Present,,,572
13370.json,1.20068184624225,0.009841654477395,2202,100,2021-07-09 11:21:02.676230451,2021-07-09 11:21:03.876912297,24.2698216217243,26.7995370776448,-63.262463,-60.664814,Control,Present,,,573
13388.json,1.01879385392177,0.00989120246526,2237,97.4289894106916,2021-07-09 11:26:00.190538525,2021-07-09 11:26:01.209332379,17.1527619063854,19.3964650630951,-56.761887,-54.9141,Control,Present,,,574
13415.json,1.76078202150435,0.009892033828676,2255,98.4077694901743,2021-07-09 11:14:53.819494451,2021-07-09 11:14:55.580276472,21.2653873495387,25.1174829405357,-64.39834,-60.483124,Control,Present,,,575
13429.json,1.05368064409028,0.009847482655049,2203,100,2021-07-09 11:14:51.584655731,2021-07-09 11:14:52.638336375,23.1587093611409,26.7792185446373,-61.519802,-58.061802,Control,Present,,,576
13597.json,1.01873793608489,0.00989065957364,2218,98.0852944821254,2021-07-09 11:31:27.189407447,2021-07-09 11:31:28.208145383,27.3037770688534,30.6741540431976,-57.65531,-54.391052,Control,Present,,,577
13610.json,1.00552569626404,0.009858095061412,2234,99.4050360535718,2021-07-09 11:31:50.647070435,2021-07-09 11:31:51.652596131,20.9424772111196,24.0754637642512,-69.854645,-66.72166,Control,Present,,,578
13615.json,1.43256428885036,0.009879753716209,2219,100,2021-07-09 11:22:17.201665328,2021-07-09 11:22:18.634229617,29.6948755169442,31.3900788870964,-57.927628,-56.206306,Control,Present,,,579
13619.json,1.07196514605666,0.009834542624373,2209,99.5159389096616,2021-07-09 11:22:37.132284754,2021-07-09 11:22:38.204249900,30.8259688765914,32.1104368139196,-56.25099,-54.966522,Control,Present,,,580
13622.json,1.18596916524366,0.009883076377031,2246,99.2876847207106,2021-07-09 11:22:10.394293972,2021-07-09 11:22:11.580263137,26.492181040446,29.0791082000732,-59.795013,-57.139896,Control,Present,,,581
13625.json,1.17239760271595,0.009852080695092,2225,100,2021-07-09 11:22:20.542291945,2021-07-09 11:22:21.714689547,20.2991259806865,23.9005875716338,-65.51179,-61.99906,Control,Present,,,571
13658.json,1.06529070709757,0.009863802843496,2232,98.4234932310839,2021-07-09 11:23:23.074720040,2021-07-09 11:23:24.140010747,29.9805371583398,33.5431916820469,-57.481857,-53.889736,Control,Present,,,370
13691.json,1.56540721883889,0.009907640625563,2260,97.5582370875182,2021-07-09 11:15:00.008297084,2021-07-09 11:15:01.573704303,16.5465344075624,20.2765950624108,-61.054295,-57.29491,Control,Present,,,557
13705.json,1.43729805067998,0.009912400349517,2243,96.6435906244965,2021-07-09 11:15:32.118891939,2021-07-09 11:15:33.556189990,22.3857877109591,24.8557801431055,-62.192055,-59.772797,Control,Present,,,556
13716.json,1.13310387551306,0.009853077178374,2227,100,2021-07-09 11:15:29.992986844,2021-07-09 11:15:31.126090719,22.6907432180055,23.6901330276274,-59.48022,-58.578827,Control,Present,,,533
13730.json,1.05233272349075,0.009834885266269,2249,96.5304551548135,2021-07-09 11:15:29.866060748,2021-07-09 11:15:30.918393472,21.192835894498,23.4910642450506,-58.6618,-56.30903,Control,Present,,,534
12850.json,1.04877545711917,0.00989410808603,2279,97.1835273763735,2022-07-16 19:08:23.965510780,2022-07-16 19:08:25.014286237,35.8544546185118,41.1237386212205,-39.40165,-34.13237,Control,Absent,Foraging,3,535
12857.json,1.1471468455037,0.009889196943997,2284,98.3010026796758,2022-07-16 19:08:08.860982131,2022-07-16 19:08:10.008128976,27.337096479204,32.3542030122545,-52.777145,-47.760036,Control,Absent,Foraging,3,536
12875.json,1.3115342196798,0.009861159546465,2274,97.0849919949849,2022-07-16 19:09:03.847487002,2022-07-16 19:09:05.159021221,35.0728043758508,38.8669634154349,-37.75943,-33.967228,Control,Absent,Foraging,3,537
12892.json,1.03643518876849,0.009870811321605,2269,100,2022-07-16 19:03:39.013139299,2022-07-16 19:03:40.049574488,34.2978394486522,37.1851530293472,-48.932323,-46.03778,Control,Absent,Foraging,3,538
12893.json,1.35181975736569,0.00986729749902,2273,100,2022-07-16 19:03:36.419144114,2022-07-16 19:03:37.770963871,34.4186663908117,36.7150479709401,-49.770725,-47.47434,Control,Absent,Foraging,3,539
12917.json,1.15184642047727,0.00984484120066,2270,100,2022-07-16 19:07:10.798560192,2022-07-16 19:07:11.950406612,37.4978768184267,42.4456538101722,-43.16446,-38.264545,Control,Absent,Foraging,3,540
12921.json,1.48726587034703,0.009915105802314,2264,100,2022-07-16 19:07:27.751220271,2022-07-16 19:07:29.238486141,33.4409227626209,34.9581341870966,-47.062,-45.549625,Control,Absent,Foraging,3,541
12924.json,1.11863423936613,0.009899418047488,2268,100,2022-07-16 19:07:05.223865015,2022-07-16 19:07:06.342499255,25.1196981795291,32.0602676716257,-47.535854,-40.675686,Control,Absent,Foraging,3,542
1393.json,1.23552678157414,0.009884214252593,2362,99.3189887784892,2022-07-17 18:42:50.267840874,2022-07-17 18:42:51.503367656,17.8123124929575,21.9617268244425,-54.666706,-50.464546,DUR,Absent,Travelling,10,543
1429.json,1.31146528739502,0.009860641258609,2343,97.7818834314078,2022-07-17 18:42:42.995309921,2022-07-17 18:42:44.306775208,23.1183416193182,26.7799574880889,-54.469555,-50.806236,DUR,Absent,Travelling,10,544
1532.json,1.02709331017793,0.009875897213249,2366,97.2479764787779,2022-07-17 17:33:09.726197505,2022-07-17 17:33:10.753290815,19.3152561335601,23.7324699579283,-63.829903,-59.362778,DUR,Absent,Foraging,5,545
1617.json,1.09319224496582,0.009848578783476,2335,97.9194656177873,2022-07-17 17:52:24.540580353,2022-07-17 17:52:25.633772598,33.7985730378524,41.8135411082834,-42.941402,-34.871696,AFT,Absent,Foraging,8,546
1638.json,1.25057789891032,0.00984707007016,2307,100,2022-07-17 17:52:24.774532000,2022-07-17 17:52:26.025109899,20.77566731127,21.5423644343509,-55.341908,-54.590176,AFT,Absent,Foraging,8,547
1640.json,1.26206829271651,0.009859908536848,2337,97.3092554759602,2022-07-17 17:52:20.409118889,2022-07-17 17:52:21.671187182,16.7382264527135,22.8049727385899,-60.719826,-54.64098,AFT,Absent,Foraging,8,548
1691.json,1.15643071238299,0.009884023182761,2302,100,2022-07-17 17:29:32.957812456,2022-07-17 17:29:34.114243168,15.8969513618783,19.7321545849108,-58.49834,-54.605293,AFT,Absent,Attraction,5,549
1753.json,1.03380477528199,0.00984575976459,2318,100,2022-07-17 17:29:33.577754694,2022-07-17 17:29:34.611559469,25.7086634709285,30.7124327732966,-50.01984,-44.888317,AFT,Absent,Attraction,5,550
1760.json,1.13847137889567,0.009899751120832,2347,97.7031565114258,2022-07-17 17:29:50.593746857,2022-07-17 17:29:51.732218236,16.1727179680671,19.7581916222206,-58.494583,-54.946472,AFT,Absent,Attraction,5,551
1777.json,1.17420960697215,0.009867307621615,2295,97.2010699824104,2022-07-17 17:26:18.254047509,2022-07-17 17:26:19.428257117,21.9926616565601,23.4594336844779,-57.850334,-56.33364,DUR,Absent,Attraction,5,552
1798.json,1.0885757981788,0.009896143619807,2341,99.2811796956803,2022-07-17 17:32:01.155823956,2022-07-17 17:32:02.244399754,21.1987420234127,25.0573908211528,-58.224155,-54.460922,DUR,Absent,Foraging,5,553
1814.json,1.00162219381028,0.009819825429513,2300,98.2399878627794,2022-07-17 17:31:59.996432411,2022-07-17 17:32:00.998054605,18.2071705772763,22.8574663798014,-61.669468,-57.02645,DUR,Absent,Foraging,5,554
1846.json,1.08036299562161,0.009821481778378,2339,98.121081572717,2022-07-17 17:23:34.448709974,2022-07-17 17:23:35.529072970,26.8386157821206,32.2790408975938,-57.73516,-52.378483,DUR,Absent,Milling,10,555
1856.json,1.21707364846271,0.009894907711079,2292,99.6252821791863,2022-07-17 17:23:27.575095938,2022-07-17 17:23:28.792169587,26.8870599176977,32.4419297552728,-56.08278,-50.498344,DUR,Absent,Milling,10,531
1892.json,1.09776580874329,0.00988978206075,2305,99.4371891829289,2022-07-17 17:28:27.784512141,2022-07-17 17:28:28.882277950,30.2995134989421,32.1993167573127,-48.41335,-46.479774,AFT,Absent,Attraction,5,478
1984.json,1.14853851399696,0.009901194086181,2316,100,2022-07-17 17:51:34.783487491,2022-07-17 17:51:35.932026005,19.1301504770915,21.0622648662991,-63.603508,-61.663948,DUR+AFT,Absent,Foraging,8,477
2057.json,1.14984121965799,0.009912424307396,2299,100,2022-07-17 17:31:47.319824646,2022-07-17 17:31:48.469665865,13.137604312239,16.0777227204421,-64.90681,-61.98567,DUR,Absent,Foraging,5,476
2081.json,1.19085734232045,0.009841796217524,2353,99.4713014155332,2022-07-17 17:31:42.782034138,2022-07-17 17:31:43.972891480,22.6286831665039,24.346076482137,-55.443718,-53.692383,DUR,Absent,Foraging,5,400
2126.json,1.15850069796516,0.009901715367224,2288,97.7321686452566,2022-07-17 18:43:16.386492020,2022-07-17 18:43:17.544992718,24.1229887863685,28.4511616673963,-52.267525,-47.92766,DUR,Absent,Travelling,10,401
